17681559226,1768155922620169913966131537380212941600
monopol,monopoly
pittan,pittance
rainb,rainbow
1352783695117788386387443966253224,1352783695117788386387443966253224985065
spott,spotted
9178557683516960839286,9178557683516960839286418883009488332470
616645850068963849,6166458500689638494261655934731129610642
bandage,bandaged
98008050,9800805090001981962175845893251687769859
95684918233358,9568491823335893081336013148874836646422
noise,noiselessly
25907748,2590774886105493806116954293569077377792
043976700258630025406352640066016,0439767002586300254063526400660163171288
88172244216495541688978555826,8817224421649554168897855582651980462455
noisi,noisily
5040188923192675575183540549560177,5040188923192675575183540549560177329071
81348492922,8134849292299647248229359787842720945578
103965587335498038509951,1039655873354980385099514346350617536148
413692302293139751143702404830,4136923022931397511437024048302273576290
troub,trouble
813210484518784516,8132104845187845162306239118780246040508
0147117478464839241225676523593,0147117478464839241225676523593418554066
18445497956399844836807851997088201407,1844549795639984483680785199708820140776
074583306868662,0745833068686623130915578000596652273618
revell,revellers
345136871600980378712556766,3451368716009803787125567661439231464580
210858,2108585130499820420578458577175933849015
776121981297954040150653985,7761219812979540401506539853415790536291
5409802,5409802610781691689418764353363449482900
022233834909066765541683369,0222338349090667655416833690795940940457
33035221118290715975388218,3303522111829071597538821839777552812981
quak,quake
091819341166758356343975888604,0918193411667583563439758886046349413111
fuba,fubar
77988461146015077617116261800,7798846114601507761711626180078155791547
raiso,raison
42277913162934549442539542272730964505,4227791316293454944253954227273096450579
537634521050370995,5376345210503709954529420552320788174493
105856719663679616714009703153513238,1058567196636796167140097031535132386972
16974597503,1697459750385168871120377476315773118313
422015522820509891978184,4220155228205098919781842042502825952188
solicito,solicitous
involuntar,involuntary
741975660861,7419756608619533492312940263904930982014
decode,decoded
062760458252336880552521181566417,0627604582523368805525211815664175534306
1512541866488539,1512541866488539616154205515237500042679
07034,0703403240133480638851409576955714719036
700165467168160534329290757303,7001654671681605343292907573031466562485
reverb,reverberate
41320376225862458224784696,4132037622586245822478469666978594791498
338186887977858817291976604516,3381868879778588172919766045163533535560
essentia,essential
502895048457582216188,5028950484575822161887397443918833085509
489985076316,4899850763163066805026711594463629352512
fudg,fudge
5941616693902049665352189672822671972,5941616693902049665352189672822671972640
finlan,finland
35943282,3594328274275983382931099806461605360243
22684,2268447162560798826517871341951246652010
steerin,steering
19031,1903163988743304222632202132536817604416
91277105385526619269035,9127710538552661926903526081367717666435
421425610718968466263358744149769,4214256107189684662633587441497697392156
34656,3465602742584865956870745103527942916334
1540756377022274013584110907607846,1540756377022274013584110907607846478007
556039590538150724162,5560395905381507241627615047252487759578
194793527456442984630888846385381,1947935274564429846308888463853810686217
adventuro,adventurous
920895218264471051491,9208952182644710514911419441192277010977
6426195973904554506,6426195973904554506806952328507518687194
5045030043150,5045030043150967985881118969505373356710
carpente,carpenters
troop,troops
commerica,commerical
5517922669260631,5517922669260631327498272520906329003279
0002407915892646028490894922,0002407915892646028490894922299966167437
quirk,quirks
239801379810434,2398013798104340564182403396162494910454
64127955353644228,6412795535364422869554305513087000098785
333666338347684438072624307319019363,3336663383476844380726243073190193635710
0370229058048305273188495999,0370229058048305273188495999415660653731
9453403245984236934627,9453403245984236934627060242579432563660
ques,question
76718800761241,7671880076124151967064152117653084325544
500776261323783,5007762613237836481490052454814131959892
992181741359662904357290,9921817413596629043572900334295260595630
552782222464391225926519212,5527822224643912259265192128844696110746
7111552578583071024936,7111552578583071024936898814562568786834
8105976,8105976032632517464050164546062667655290
ecstat,ecstatic
75722334357,7572233435788863537030535008357679180120
tropi,tropical
_spoil,_spoil_
561828176343929570234710460088230637,5618281763439295702347104600882306375098
54275706419440883381684111116,5427570641944088338168411111662007597872
629507184904277892,6295071849042778925855274303522139683567
remindin,reminding
56071607465244111884,5607160746524411188418007340678985871592
cluster,clustered
181557489356131152492,1815574893561311524926772006362198369980
sardoni,sardonic
852773517198106467383714274297,8527735171981064673837142742974468992320
4136923022931397511437024048302273,4136923022931397511437024048302273576290
quic,quickly
42919906963117397787875081560227368824,4291990696311739778787508156022736882496
surmountin,surmounting
541400080,5414000805314820697137262149755576051890
66495607812530491759401589514,6649560781253049175940158951469549652231
88040084551332795162841,8804008455133279516284128067967896557016
9167222737184303852631,9167222737184303852631072660000473678724
55474655400005176,5547465540000517662402028259448288338118
graceles,graceless
jewele,jewelers
forsoot,forsooth
databas,databases
3161781389497095503836,3161781389497095503836947959461797982925
2200856673695770822720338936659,2200856673695770822720338936659590666350
855737764414097080945745624854867704,8557377644140970809457456248548677049043
24153621430319,2415362143031999656956107535704172072853
99972217038046170928945790,9997221703804617092894579096271662260740
9934804445,9934804445549850597823297898617029498418
66986837037302,6698683703730220047531433818109270803001
82725303734836891911847197133753088,8272530373483689191184719713375308844677
1977285456622924461644,1977285456622924461644497284597867711574
35180414743205360036923417903544073570,3518041474320536003692341790354407357030
10363121899124,1036312189912421733955068877864313075002
incompatibili,incompatibilities
52382858423595356461518544816,5238285842359535646151854481657999664606
207382609718045826,2073826097180458265687043623935757495737
1352783695117788386387443966253,1352783695117788386387443966253224985065
258825,2588256806438946389880872735284406462208
00290866830,0029086683054317870093550669443891319133
plotti,plotting
doet,doeth
plotte,plotted
3351954683833534980,3351954683833534980150326935979816746323
5584747515162678153,5584747515162678153094655412405240916638
851159874543409320401022189827,8511598745434093204010221898270753921240
7598342205080893512902312247597064,7598342205080893512902312247597064410567
384062661219571419110632460617741,3840626612195714191106324606177418057721
dodg,dodge
81348492922996472482293597,8134849292299647248229359787842720945578
87524103842546793799920354,8752410384254679379992035469104119354431
8594250385840436599328165,8594250385840436599328165194149737728672
3856248920130010782462165136989511,3856248920130010782462165136989511064611
972091066051055409337,9720910660510554093373195488840644408028
2595690,2595690328869282912601392675878582847655
7386206917403695213533732531,7386206917403695213533732531666345466588
54306426134252668472594914,5430642613425266847259491431423939884543
dods,dodson
691847294785807291560885103967819594298,6918472947858072915608851039678195942983
94603529,9460352913325942794904337299085731580290
105120731384664871754751,1051207313846648717547518382979990189317
4694359374081585364819,4694359374081585364819125280049207240421
323992902685392499,3239929026853924998123670914216134887815
8152696649,8152696649100685875926556605675629633614
62443716553275,6244371655327502287978025986909811112265
accoutremen,accoutrement
001497985658130,0014979856581303057406200285540973826878
feathere,feathered
megabyte,megabytes
thunderb,thunderbolt
315765427037906837175764870230052388197,3157654270379068371757648702300523881974
551792266926063132749827252090632900,5517922669260631327498272520906329003279
218230949270321834367,2182309492703218343678206382655341157162
