525714904543,5257149045432792519079400711150478537803
82716864454830654663397525607961593583,8271686445483065466339752560796159358308
4738333151014,4738333151014683952964113973296724579335
pharisai,pharisaical
2108585130499820420578,2108585130499820420578458577175933849015
398550540704454,3985505407044541890884720423764997490350
26754819935461181439133,2675481993546118143913367579700141255870
925977628178182825,9259776281781828253720229201081864494483
81181,8118154826784416931528440846108758821431
dinosau,dinosaurs
herma,herman
450043056213699,4500430562136991850941034609601030543816
430811731739,4308117317394338867965739135764377642819
herme,hermes
74570569448783077,7457056944878307794587886506297089549984
00050311734392073211390803293,0005031173439207321139080329363447972735
020630448806064574892740547730693,0206304488060645748927405477306939713370
research,researched
sadne,sadness
76732164933189896718297865,7673216493318989671829786579746122165739
267548199,2675481993546118143913367579700141255870
1039655,1039655873354980385099514346350617536148
594161669390204966535218967282267,5941616693902049665352189672822671972640
514641700769893056201635021926926531665,5146417007698930562016350219269265316659
kamins,kaminski
912861,9128617061336487318319756081256946008940
3591633247099,3591633247099185942520392818083953020434
430811731739433886796573913576437,4308117317394338867965739135764377642819
177228712916400223723023480903,1772287129164002237230234809031485343677
509876428328029084456620216,5098764283280290844566202167836226727229
0865536474517565487931892564,0865536474517565487931892564408527448919
56776280233465658543512193618968768,5677628023346565854351219361896876831439
9046321367101161928217111,9046321367101161928217111502828016044880
631742863291196333,6317428632911963339913270908606507459526
89171050503856336503545166431,8917105050385633650354516643177448964006
507181773641749763254436773,5071817736417497632544367735036325800040
36941508488867501893156994,3694150848886750189315699484983893605266
4699899666525731556376458622518628230,4699899666525731556376458622518628230920
957654240171145103939279802909976049,9576542401711451039392798029099760490442
stubbornnes,stubbornness
2450166815341213505278,2450166815341213505278578539332606110249
812890556053009141644660869124725602,8128905560530091416446608691247256021455
71055311111721585921906,7105531111172158592190662310280992120840
12395782602489783714735568207,1239578260248978371473556820782675452142
259077488610549380611695429356,2590774886105493806116954293569077377792
5863232312730890986156077738600,5863232312730890986156077738600698403526
721056486191860385871588,7210564861918603858715882024476138160390
pentagona,pentagonal
scientif,scientific
79575420019,7957542001959919192407076158230023289774
ingeniousl,ingeniously
7099574077867893493119752,7099574077867893493119752042379250228513
048213337552584571056619586932,0482133375525845710566195869320315632994
84859771126480352376025469714309316636,8485977112648035237602546971430931663653
0447958316,0447958316931533832382377876344426323456
449204,4492048819862978632974313694851178057929
431005958411,4310059584116612054529703023647254929666
26518708,2651870871461390952145498799230043177950
thoughtf,thoughtful
42534170109884358531,4253417010988435853189339175934511574023
horizo,horizon
pharisee,pharisees
535815,5358157481402247126061897306086055906508
565184822,5651848220312521495070037830041121621212
857940652553914104149734278020,8579406525539141041497342780203520135419
182851675,1828516751135817147262582859694079851857
220085,2200856673695770822720338936659590666350
overbearin,overbearing
2129491671958119357912031625143440,2129491671958119357912031625143440965031
salespe,salespersons
2183713605971,2183713605971802594087061553471310448227
antipa,antipathy
331681162551898,3316811625518980604091830189075121701929
2806977720437363717873457948420238745,2806977720437363717873457948420238745151
125776324473894520516369385851,1257763244738945205163693858513648425996
752301745088784885645741275003353303,7523017450887848856457412750033533034161
multipl,multiplicity
051115,0511151035436747781077850057271818080966
196312675268916362136351032648,1963126752689163621363510326480772329149
2038322781246413671297959,2038322781246413671297959415082918378213
9066952240,9066952240446521589928642034350988584226
817339462,8173394627476446568589009362661233111529
irrem,irremediable
inexa,inexact
sismon,sismondi
confor,conform
52411856734897392234,5241185673489739223415275070795413745346
sizabl,sizable
51603463644386269977,5160346364438626997729575065846892959980
commonp,commonplace
20441021347900,2044102134790034598411927024921557026873
commonl,commonly
multime,multimedia
colla,collar
74570569448783,7457056944878307794587886506297089549984
7665680069,7665680069149966555737866411877079767754
40021132,4002113207421986429173836791762328264446
56156,5615684850391995855029256054176767663145
philoprogen,philoprogenitiveness
75784379179004808848023029,7578437917900480884802302930439263092134
waggin,wagging
colli,collisions
063988874047421866977093496477581736,0639888740474218669770934964775817368358
colle,collection
780767363792886767781170520534367705731,7807673637928867677811705205343677057315
ephemera,ephemeral
405013841074788943393996603591853934198,4050138410747889433939966035918539341984
tyrannica,tyrannical
9474018622,9474018622598814985466073778769878154236
36494555,3649455505232518632241138840619125701291
858212172023127416700974035143153213180,8582121720231274167009740351431532131803
42919906963117,4291990696311739778787508156022736882496
781563977996,7815639779963195741262763401113013508272
08658848458731016581511675333276748870,0865884845873101658151167533327674887014
170607152,1706071520158982529977280352000261088881
8565949542131143356088102394237,8565949542131143356088102394237060871080
161651128073185293,1616511280731852933312407091234383250230
76152048829690910468916767,7615204882969091046891676715553733466225
96069786933359731095371264,9606978693335973109537126499416282656463
saleswom,saleswomen
witlessn,witlessness
320070932870912744374704,3200709328709127443747047230696977209310
4094412115120017386972,4094412115120017386972614667869337331543
sextan,sextant
mediaev,mediaeval
englewo,englewood
58511806303644281231496550704751025,5851180630364428123149655070475102544650
remembe,remember
coler,coleridge
abrog,abrogate
625678575354239947427919442,6256785753542399474279194425446646433155
prevale,prevalence
herei,herein
73674305745187265414016446924576792,7367430574518726541401644692457679218575
appertainin,appertaining
29530944291195,2953094429119590295968563923037689976327
herea,hereafter
2255162155107179460,2255162155107179460621892674335641960083
6807751112666368547994446093,6807751112666368547994446093480999295187
56187385,5618738578364475844842355558105002561149
34558561314020,3455856131402077659961425464632886773568
troublesho,troubleshooting
2667904396142318529919891810655,2667904396142318529919891810655544124772
galah,galahad
97538577958372797702972231435,9753857795837279770297223143519995849952
370794380,3707943800566633648843650891448055710397
774947933,7749479335174036135005397581475520834285
15448081890676,1544808189067620753424526993443755719446
81416063913123597535039032007752958739,8141606391312359753503903200775295873924
colde,coldest
capabilitie,capabilities
642662922614560,6426629226145600433738386833555534345300
968752834051690,9687528340516906974194257614673978110715
307099566226620303182649,3070995662266203031826493657336984195557
determinin,determining
565184822031,5651848220312521495070037830041121621212
8257618964374464656819789,8257618964374464656819789319422077536824
keel,keels
forecastl,forecastle
keep,keeping
99724553013170761712163186,9972455301317076171216318660029146450137
inest,inestimable
discrow,discrowned
23244861541326403157,2324486154132640315784309553966710614680
farew,farewell
borog,borogoves
501777253874025642534,5017772538740256425347087908913729172282
8522218307553061183933269341644594153,8522218307553061183933269341644594153426
2974856167,2974856167800797799596968433677303524830
slantin,slanting
792987748,7929877487841615163494973097007943683050
keho,kehoe
7792952824679,7792952824679543730226347249535946630023
dependa,dependableness
4021962955724793298713,4021962955724793298713285247999463893892
506007543655257589055465524021034128,5060075436552575890554655240210341286212
